objID,ra,dec,z,lgm_tot_p50,sfr_tot_p50,oh_p50
1237655349963587759,235.079202124797,52.562155409674,0.0460623,10.13224,0.414612,9.102365
1237667254538338415,148.225388719391,25.0581534757263,0.04470471,9.915564,-0.415457,8.940505
1237665372257386586,234.570250484425,21.6747055102438,0.03889094,10.11987,-0.1123501,9.04276
1237657857144717387,172.155563200226,52.1600304043002,0.03996227,9.882667,0.007506082,9.048684
1237668296606548142,216.185813315591,16.1681771867085,0.04562398,10.25275,0.4805025,8.790733
1237665429706899509,211.831807800517,28.0936226259234,0.03076692,10.17123,0.3137364,9.109997
1237665442058797182,210.83379775426,27.6712934105855,0.03679823,9.583776,-0.003171229,9.070398
1237659146705698884,212.068922645254,58.1002869611937,0.03930619,10.46904,0.4081879,9.162313
1237657590856941648,171.794628110061,54.5414100348298,0.04661869,10.28208,0.3655889,9.08253
1237658312940191857,180.707443218795,60.7629979430831,0.03980036,9.372122,-0.217627,8.801154
1237661817101484188,202.718075216126,12.0968899689119,0.04676373,9.617956,0.1898812,8.848159
1237663787957289223,123.060855097648,56.0636628772421,0.04637399,9.730613,-0.03368561,8.941919
1237655497595093173,213.693049940629,-3.15911222683767,0.04783869,10.07928,0.1285499,9.047095
1237651496830501270,117.239777602853,43.7865790713134,0.03144337,10.56013,0.2900581,9.129209
1237658801497178133,169.586471486802,53.7527131997387,0.03608973,9.666055,0.1577779,8.804475
1237665372259614967,239.551550677349,19.5796800950584,0.04729256,10.03529,0.2563889,9.003026
1237665442052964474,195.807127341195,29.7228210192269,0.03387705,9.378243,-0.2214285,8.83133
1237665428093403371,204.254719969716,28.1115762264275,0.04834455,9.811529,-0.04345213,8.794187
1237657401346097271,140.062537362196,45.1912240973831,0.03169734,9.575355,-0.2779659,8.816786
1237665532797255822,241.362614524922,16.9673185303634,0.03621984,9.652989,-0.1602177,8.937828
1237665549431472334,226.717907386525,21.262809298265,0.04018375,9.882821,0.07596689,8.858928
1237662238021648826,227.45015229999,7.79039059195983,0.04542817,9.917406,-0.1948587,9.055366
1237665016313806952,168.633830683162,33.8058183240233,0.03698248,9.605786,-0.1204166,8.830338
1237667211596202105,166.803451312501,28.7818075414643,0.03157303,9.837456,0.1732434,8.992053
1237663547433091407,113.569225756894,41.1596399388555,0.04974032,10.24823,0.08601484,9.099175
1237662225153261696,219.138157357445,34.9679052156418,0.03017759,8.981343,-0.4858722,8.567768
1237668350294229250,239.882980947141,10.7185304285376,0.03405136,9.924101,-0.05390598,9.091455
1237657628446556398,154.119370450881,47.3648127067185,0.04037567,10.13898,-0.4774318,8.85388
1237664338785730687,164.961270289693,36.2401315629176,0.03033043,9.422819,-0.5804503,8.706604
1237667914880974969,178.970901426165,19.4691017065552,0.04339238,10.14428,-0.3489546,8.733863
1237659131135393970,217.523071312142,49.2237380885973,0.03870386,9.833537,-0.1079253,8.99132
1237651540328906995,219.097267797345,64.8349050774996,0.03220124,9.636825,-0.2548544,8.862269
1237661356470435914,184.161879966936,46.8397315553036,0.03251287,10.26296,0.06824156,9.006838
1237661069791068362,163.708204918371,14.1244116563513,0.0327373,9.256148,-0.3368748,8.562719
1237671991873306675,200.989415745653,12.0425921532346,0.03906617,11.01073,0.8665236,9.146076
1237668296605368566,213.39633643626,16.4971883647955,0.03962574,9.530676,-0.2834613,8.753808
1237664291548692703,207.878059685362,14.5079221336672,0.04060526,10.32765,-0.090169,9.087903
1237657589783003221,171.33825318372,53.6414644897608,0.03360725,9.366281,-0.3264303,8.617003
1237655743485182075,232.263056847354,4.80008978336255,0.03857584,9.091668,-0.05483119,8.609231
1237667735586144337,193.699934160052,22.502232584586,0.04063587,9.837349,0.1497532,8.951969
1237661069252690025,160.167163983128,13.420625816582,0.03322319,9.738734,-0.1999998,8.868249
1237655374651982423,256.823737317394,31.5951930536157,0.03108815,9.101748,-0.5185744,8.693129
1237668365314490759,240.447404015894,12.2076626435846,0.03564668,9.720324,-0.2488,9.063288
1237668585434710111,173.239975873041,17.1461425106758,0.03375376,9.52494,-0.2760478,8.865835
1237668272987701553,238.810530268229,12.9163195459662,0.0328655,9.583007,-0.2052294,8.718947
1237657611263934668,170.924935304642,56.0812239253239,0.04695313,10.01134,0.03795714,9.00427
1237655125018411186,205.447345952799,4.45727546399946,0.03348202,9.425358,-0.09021965,8.528696
1237661381699240100,147.744225430534,34.7775617319545,0.0420769,9.844877,-0.2705381,8.790252
1237662697034613032,232.433375062601,27.1119955460534,0.04529966,10.25032,0.06392535,8.999217
1237665549974765775,241.400911335542,16.6677511037015,0.03361327,9.405024,-0.9096154,8.935556
1237659325485613326,230.801956585516,50.1732238757536,0.04315683,10.28556,-0.1274194,8.949566
1237665549437763696,240.935387147294,16.3218892734427,0.031601,9.561295,-0.2816482,8.949009
1237648720146268391,155.573557121903,-0.848008783398252,0.04260117,10.05435,0.1313253,8.923542
1237662698113007793,243.121714223096,22.6118736494875,0.03477711,9.598025,0.203247,8.922082
1237661871333048502,195.102816984353,43.4153985871097,0.04543141,10.48354,0.2133481,9.072496
1237662640121905409,243.159579341459,26.5389559201581,0.04071409,10.19495,0.1385343,9.103802
1237661852534636679,157.838590063463,42.9293976428992,0.04487034,9.758681,-0.2172896,9.02489
1237662263772577802,197.952047428503,9.87976115221679,0.03316697,10.00963,0.2560224,8.922815
1237662223533539366,193.474313696453,38.480432765055,0.03509199,10.7782,0.266084,9.083838
1237667321652445306,200.424489962829,25.486867022603,0.0339068,9.569418,-0.3958259,8.969771
1237664674323562613,187.095714968815,38.4947618014549,0.03558844,9.989793,-0.248723,9.088236
1237668585430646844,163.541979931722,16.2590960809572,0.03149194,9.842224,-0.4425723,8.870411
1237654653637820522,125.450959350513,42.2331688887142,0.03089115,8.498383,-0.9252514,8.735775
1237664132626776160,156.41351541558,13.9886625901029,0.03221987,9.412216,-0.1399062,8.630146
1237664854179184701,210.809192122335,35.3451662263427,0.04909587,10.51607,0.5427722,9.056931
1237668270841856437,241.99534434459,10.2225206957352,0.033599,10.12651,0.2625551,9.069889
1237652901296668776,27.0511970788292,-8.80913920247938,0.03654706,10.52689,-0.1488526,8.989014
1237651252048298242,237.877567521301,53.2913090965655,0.04832492,9.951722,0.06802893,9.071005
1237651538188894414,241.645223016681,52.1648855960148,0.03393033,9.443755,-0.275358,8.818487
1237662239085035643,203.566694639434,10.6504780966839,0.0392956,10.60981,0.6988729,9.052137
1237668290159313025,159.611087611054,18.866427707239,0.0313896,9.667383,-0.4227799,8.720472
1237662195077218510,224.989448482775,35.3956350308848,0.04882335,10.08794,0.4444695,8.952709
1237665567153062312,236.093503001917,17.0341944168225,0.04846774,10.34819,0.6042423,9.109785
1237670965917188365,128.106378960488,11.7872904818651,0.04574647,9.524461,0.1046365,8.718509
1237663917340754134,121.002516367171,54.6035172814386,0.04091547,10.32161,0.2672153,9.140719
1237668289085702358,160.148354362587,18.0719164469664,0.03024932,9.493907,-0.2868748,8.818251
1237661387078893797,243.480933249039,39.3354401300317,0.03270528,9.741448,0.1506189,8.870071
1237661137954406492,139.493843985409,32.6466453623221,0.04261936,9.798239,0.04960125,9.040813
1237651271886831797,128.276597586966,51.6364900306869,0.03793223,9.556113,0.1262332,8.602859
1237656538586939490,337.315069631587,-8.685859771356,0.04546168,10.23555,0.1111904,9.094777
1237657877541879835,122.333783022304,28.0124191170439,0.03730306,10.09277,0.3988049,9.128329
1237655349966864642,243.121636193982,47.1253843347292,0.04994434,9.633606,-0.1243856,9.006705
1237661383315095689,161.224979648027,40.1987850057378,0.03588061,9.364909,-0.4705813,8.848521
1237661850403602500,209.709487552454,41.7512889050913,0.04292383,9.163877,0.2774028,8.658394
1237662264310300831,199.999811312513,10.2410247024443,0.04722316,9.991507,0.2174547,9.049999
1237664853116256461,236.880991876607,25.1346461391074,0.03190087,9.351055,-0.5194999,8.72459
1237659118787428506,219.138778368429,49.0097721992062,0.03646873,9.491488,-0.3193669,8.917346
1237651736298258590,190.104763040577,2.43382977281404,0.04606258,9.818158,0.05748713,8.953279
1237651540314882219,142.711538736125,62.2997102138105,0.04157095,9.588673,-0.124375,8.8514
1237662224600793168,174.318879574124,39.2841552057239,0.03062818,9.997629,0.1888891,9.009149
1237660959178293441,116.592497080648,21.7277248893289,0.03595226,9.912383,0.09481321,9.092461
1237655463774126308,209.821870103444,59.2974788852726,0.03561514,9.29801,-0.2082277,8.602926
1237665428645282056,240.116064953515,18.2637318485424,0.03583864,10.40005,0.17541,9.089356
1237656567041032885,318.691073864936,-1.05611957753123,0.04408934,10.12799,-0.2497468,8.864841
1237668271376892348,238.015621998592,11.8751274999734,0.03458376,9.64522,-0.3588926,8.77017
1237668272443293939,221.370985238819,16.7329347414215,0.04683169,9.832204,-0.3414714,8.973762
1237648704044597468,193.490180798344,-0.22716657222261,0.04846285,9.630188,0.04018074,8.84947
1237665440982761654,204.807495270148,27.8638780826413,0.04888456,9.334491,-0.002951372,8.580907
1237651735773839814,218.58919997787,1.60736842879894,0.03066206,9.148435,-0.597627,8.688503
1237655130373816396,244.18809549588,48.6003504323912,0.04630093,9.453935,0.1507043,8.764978
1237662225685479507,206.622742426319,38.3928468618578,0.03431265,9.620993,-0.2028823,8.777379
1237664836469457067,141.015907681393,29.1170658354105,0.0333151,9.466767,-0.6126062,8.658753
1237655743488262462,239.252847288488,4.04839421310534,0.033715,9.454348,-0.2999997,8.47205
1237661068706054445,137.810860382063,9.6555851409916,0.04630036,9.764127,-0.1489797,8.804312
1237667782822985877,156.137998661308,20.1386266126013,0.04106303,10.75713,0.6133685,9.126901
1237667735577952275,173.415620034252,22.389600169213,0.04958847,10.19618,0.7477228,9.089658
1237665024372900010,197.931722420247,33.8757729792951,0.04388889,9.870925,0.09101737,9.069413
1237666214607388947,18.182606457973,15.7078168369084,0.03856868,10.29095,0.3703501,9.145349
1237665534931632204,241.016150146472,18.4712097095536,0.03713807,9.590384,0.07884975,8.88854
1237665566082269553,242.339674681447,13.9348902769908,0.03505955,9.874773,-0.9712453,8.548814
1237667731267781064,121.538085706223,10.7760779196518,0.03345834,9.526043,-0.2025683,8.715796
1237657855534039154,172.317359732233,50.7592539378319,0.03403576,9.299439,-0.437958,8.805566
1237661950790991994,183.904398597334,13.2955483723895,0.04319496,9.475142,0.02455805,8.707296
1237667211048714562,140.926459667397,22.1800844289251,0.03389471,9.436755,-0.3220893,8.855721
1237665370117570658,167.336343934124,32.3789674325906,0.04542788,9.660182,-0.1442898,8.930243
1237667429018829097,138.166036998637,18.5428086832355,0.04876638,9.809812,-0.2058392,8.85547
1237654653102850180,129.788658312211,45.1299359263237,0.03795866,10.74368,-0.3738506,9.165286
1237654605323764006,155.639454622186,4.21639129778403,0.04445099,10.59876,0.4419874,9.105175
1237659326562959605,240.811237484122,45.3502709606701,0.04168279,9.464106,0.0873225,8.702758
1237657608566276770,114.255966749693,28.3053868940654,0.0458706,9.682426,-0.3636178,8.875907
1237661357536968864,160.713946958585,44.8723448150799,0.04935922,9.83451,-0.006283387,9.069788
1237665429701722251,198.573781787041,30.0707961635363,0.03517773,9.845443,-0.4248626,8.822073
1237664133167775865,166.174233888211,15.4493512934364,0.04644043,10.09403,0.4984,9.112822
1237658205585932440,187.459862769958,50.6631348296839,0.03064829,10.16066,-0.4041056,9.083294
1237648703532368494,249.663059067104,-0.732833474094119,0.03292699,9.519005,-0.2488506,8.863827
1237655106765258952,175.933504703156,58.5759529907899,0.04634775,10.22537,-0.8419409,9.06473
1237648722289819672,146.462979197173,0.638697772949759,0.03032346,10.07582,0.2455383,9.069974
1237659120404332715,237.111116839345,41.9811306491281,0.03484967,10.51008,0.206018,9.072751
1237667915956748428,183.904718324648,20.3436297441957,0.03129451,9.669242,-0.1748226,8.86832
1237651274044538943,164.163232431626,67.1802912967534,0.03312802,8.819834,0.261636,8.425602
1237654880192037004,196.312560096147,4.87426462317219,0.04409125,9.679308,0.1842625,8.77029
1237664817675632699,179.485710536664,36.3833877028331,0.03507517,9.634668,0.7410085,9.009998
1237661387076337834,237.736347092548,43.4266165465215,0.04072407,9.219232,0.08491378,8.60929
1237658802571509814,171.639565389059,54.7735752961468,0.04688586,9.811057,-0.1420128,8.969114
1237662336789250275,233.878558702707,35.7588595409012,0.04648107,9.605113,-0.04626012,8.650067
1237661149768384575,197.1211380336,48.1627276691607,0.03455335,10.15731,-0.2405844,8.991888
1237667734509846684,187.421116841224,22.0284782081329,0.03700694,10.35245,0.4936852,8.932764
1237651274037198979,133.278221519169,57.7457224029572,0.03928505,9.981934,-0.867658,8.445996
1237651538720915538,228.051849130346,60.2361320593194,0.04455375,10.29961,0.1730686,9.05022
1237663915731321099,125.513525367103,56.2859570393145,0.04545195,10.28681,0.2375223,9.081902
1237651252026015914,139.672667567315,57.4388265331556,0.03312304,9.663931,-0.3246807,8.950769
1237667782824099992,158.973119854182,20.4844916633776,0.04251829,10.54778,0.4146176,9.047285
1237654653098197017,120.485188938584,37.0755684352119,0.04156799,10.00336,0.2125002,9.13017
1237658424623759387,151.198149642777,6.96980779239201,0.04760275,10.78617,0.6313287,9.171885
1237665429175402540,224.846050792944,24.148186346817,0.04865557,9.549663,0.03172055,8.86724
1237655465917546628,191.827351232294,63.2081621825231,0.03676502,9.871193,-0.2494638,8.858168
1237662224628253116,246.188044200876,21.5425491392254,0.03385548,9.327724,-0.5191227,8.761571
1237661418211770449,210.738949105942,55.3180636991676,0.04093144,10.05644,0.04640018,8.933546
1237667255068852435,133.28157306982,20.4795572947018,0.03466528,9.243462,-0.3727147,8.653799
1237656906354065585,357.766843915619,-0.998480401897519,0.03188975,9.236511,-0.4168421,8.615891
1237658613057126514,177.689662122096,49.9228531398436,0.0324388,9.361791,-0.3276801,8.868733
1237656906351837277,352.538934506385,-0.975623146048941,0.03399462,9.500033,-0.1587265,8.800444
1237661948652027924,203.735961147411,10.8621346109982,0.03222379,9.169703,-1.67619,8.414585
1237665440979681458,196.784249275903,28.6332992368537,0.03928382,9.738237,-0.02240978,8.785955
1237648704068059872,247.031131759973,-0.295282255152567,0.04658657,10.23236,-0.1373995,8.976507
1237662530069856362,222.759218875218,11.9887800727785,0.03030268,9.61062,-0.2614113,8.785918
1237665533322395847,214.047326258032,25.6385643798855,0.0311901,10.01252,-0.2991959,8.984422
1237661949706502199,158.819557057429,11.1883925841012,0.03277902,9.473395,-0.5533178,8.986744
1237665331463192595,185.597114994643,33.3922772153859,0.03079011,9.695957,0.1902363,8.929995
1237663546371801111,144.282179283028,63.1979177250298,0.03700461,10.07419,-0.2332579,8.927997
1237649961383166136,54.2118282287729,-7.61419029023465,0.03760296,9.964302,-0.665343,8.902387
1237665227308531789,193.369032210301,32.5140957839153,0.04458403,9.660042,-0.07465921,8.907186
1237662636905857313,225.315844652777,11.4020148077211,0.04950392,10.07944,0.09460171,9.096293
1237658611447890007,182.534540007456,48.7644998672328,0.04644838,10.04677,-0.1409815,8.940794
1237662640120332574,240.045456213377,28.6531653703355,0.03348523,9.407913,-0.5181623,8.93355
1237651272953561609,114.353461997064,38.8098644584488,0.04740048,10.01946,-0.712857,8.758832
1237661966895153196,190.80799618707,41.9336196744114,0.03515939,9.640256,-0.2676356,8.794121
1237662303515246807,234.202693216495,41.8507578042944,0.04157376,9.82936,0.1708819,8.779466
1237661959374110878,220.654574904693,47.3439056933681,0.03539326,9.530172,-0.6277251,8.883306
1237658205047357635,181.233818893337,50.2146859549392,0.03354423,8.97496,-0.4173165,8.61441
1237659325491707964,245.141959628277,40.5962041579574,0.03743093,9.420917,-0.3155229,8.690565
1237651538708267060,162.450191061608,65.7000862852877,0.04150207,10.43867,0.2045993,9.079233
1237664854188556505,234.153831447249,27.5263699530479,0.03237147,9.118001,-0.4466835,8.551719
1237661068178423959,159.189605744683,12.3012682550508,0.03702657,9.54976,-0.3674216,8.865902
1237655125539750012,169.908450757336,4.97846522325937,0.03156434,9.145665,-0.3897627,8.459244
1237655374649688205,253.34432283558,35.9628484889928,0.03160262,10.01026,-0.72372,8.976361
1237651537635967068,170.555872939949,65.8870243068136,0.04486674,10.18533,0.1828448,8.911323
1237654880198393962,210.868509199695,4.38615588943151,0.04397219,10.83224,0.02650738,9.007051
1237668496849567816,161.376193961596,17.1299508682602,0.03195456,9.696684,-0.2889437,8.887397
1237662262176186387,230.52171787514,5.85486354121522,0.03561603,10.50127,0.885855,9.082965
1237651821637075189,219.287218131453,3.49310589030241,0.03284242,9.15247,-0.1717048,8.747831
1237664667365474435,166.4864442273,37.6253726213106,0.04720976,9.86849,0.2844012,8.870101
1237662195605045372,199.908393958617,42.2925135488606,0.04098633,9.364968,0.01713888,8.725079
1237667781777686694,225.094640564376,16.9164983430238,0.03325393,10.21582,0.2337318,9.183592
1237662501083021515,246.789468638515,33.0313863532263,0.03648159,9.571358,-0.2475,8.814889
1237660637076127764,178.846228678001,48.4631978688193,0.03238714,8.979438,-0.2825756,8.3149
1237661066027008210,149.817566442271,11.0428633499302,0.04207931,9.922824,0.06424668,8.84977
1237662237485498732,228.996660603702,7.14139294457029,0.03758306,9.403086,0.2043432,8.753768
1237667735583916189,188.330382326928,22.8728508780261,0.03713975,9.545618,-0.1065848,8.931281
1237665101672415318,209.704554502447,31.8225035136608,0.0478546,9.799985,0.05578422,8.91496
1237661360226041970,207.478903965051,44.1177286852219,0.03881228,9.340255,-0.3588784,8.867939
1237651754532012205,145.311878904389,2.4470414584249,0.04861547,9.814426,-0.3595419,8.864534
1237665129624109216,202.955129948531,34.5531815200638,0.03267521,9.228342,-0.3195753,8.617193
1237665127475708179,200.110770584982,33.3684186918783,0.03914953,9.685365,-0.06270203,9.070571
1237648721253433708,231.895796209488,-0.059479275467915,0.04421814,10.19289,0.55889,9.070051
1237655498135634245,222.13730227432,-2.56546066099369,0.04338409,9.684538,-0.06772705,8.781058
1237667733987983470,223.430541231203,17.037035700195,0.04440318,9.900949,-0.2049294,9.02456
1237658614132310114,182.709255482634,50.8440009868436,0.03046682,9.329603,-0.4639274,8.700243
1237664294757007569,195.479438661928,39.3555346225502,0.03542209,9.513106,-0.2684209,8.789066
1237661949739205024,234.816934069599,8.1044596011642,0.03578148,9.472147,-0.5025944,8.666189
1237661974405447782,198.238645587209,6.25949283190476,0.04876393,10.29823,0.4450983,9.260342
1237671936044499391,259.052518295393,34.2622156175501,0.04894198,10.16232,-0.8358729,8.943394
1237657775541715257,132.07968430134,38.5401762640892,0.03186234,9.717443,-0.2120539,9.064588
1237657628984868902,158.320410658476,49.0322308238426,0.04521168,9.94955,-0.1589744,8.994881
1237662237479010389,214.016851618335,8.59387235598554,0.04041271,9.616002,-0.1347776,9.054873
1237651273503670430,145.65995316447,62.4507688965009,0.03970282,10.09127,0.03895537,9.05009
1237667211593646145,160.189465751317,27.6607687808203,0.03399666,9.432595,-0.1718905,8.614696
1237655470210089203,229.774900874076,2.73439466014215,0.03031159,9.445855,-0.1664786,8.82596
1237668349207773426,210.376517378697,15.5799295446955,0.04544155,9.772484,-0.1950466,9.072899
1237665549437567105,240.507315551471,16.4353817198125,0.0304691,10.51636,0.5925685,9.163385
1237658916384604217,193.441407721094,53.8417132556019,0.03053649,9.475821,-0.6449212,8.897851
1237668297144402094,218.538221354816,16.1840374685909,0.03758986,10.20144,0.149732,9.050513
1237651252584120436,235.386088410485,55.3558050923765,0.04691141,9.747747,0.2061579,8.86821
1237665441530970294,232.245252758066,21.0028122198084,0.04192594,9.696071,0.147228,8.870826
1237659161736052882,236.44332777811,43.308244416543,0.03431803,9.661392,-0.4155827,8.982887
1237665531173011591,208.905571155222,24.8769868370095,0.03037594,9.557689,-0.4284386,8.989935
1237650369414692975,194.808971469092,-3.45012644452435,0.0472206,9.563033,0.04358687,8.848803
1237665566618091941,240.279769633872,15.21446628198,0.03427945,9.409435,-0.4050881,8.824963
1237668312165449811,238.275216482444,13.2349208908353,0.03406424,10.55465,0.2551021,9.187127
1237668298747150453,200.091544399817,19.9857076455311,0.03018983,9.730284,-0.2370602,8.692855
1237661417675555012,212.824191098417,54.3679886729145,0.04068506,10.12559,0.3055125,9.133477
1237651539790987493,213.67190713864,65.6433832865282,0.03244354,9.837402,0.1029055,9.010495
1237668270838579530,234.591221096304,12.2070596370896,0.03481693,9.574259,-0.01235788,8.818243
1237667914341679112,173.030757017287,18.6971510006604,0.03574282,9.28346,-0.2842064,8.990482
1237668350817140989,207.714283162943,17.2363371883923,0.04980788,9.522085,-0.1955964,8.712581
1237661384388247657,159.350022247345,40.5707156959618,0.03915921,9.299426,-0.2549327,8.630886
1237665102746222675,210.191729949737,32.6626423041886,0.04878326,10.38611,0.1954296,8.989038
1237661872945627230,201.418093922693,43.8174983510766,0.03527132,10.41066,-0.08404421,9.007798
1237671266572173469,191.1780597114,4.06996740234605,0.03370341,10.21583,-0.1264493,8.953071
1237671123766935794,149.555232080625,14.0026685863907,0.03709134,9.67785,-0.3175975,8.761642
1237663530263314548,135.145497139688,60.108725655188,0.03936161,9.438704,-0.3134829,8.536155
1237662199361110416,236.356458673576,7.95647524844959,0.04240532,9.632824,-0.1725935,8.828177
1237662641199251878,250.921106326751,22.0368190042882,0.03569305,10.18077,-0.2538194,8.842542
1237651190285467730,135.428110214367,53.1945055558008,0.03125058,9.763759,-0.02312821,9.038985
1237663529726181648,134.879524556513,59.4956449769164,0.04384619,9.829547,0.227764,8.644045
1237658425166725234,165.175422712742,8.25725457729139,0.04980021,9.594296,0.05460215,8.609411
1237671940335009851,229.269346915421,58.6627006733096,0.03358816,9.829076,-0.1068492,8.931342
1237667209981132942,155.870331273,25.587013120957,0.04744465,10.70871,0.8780559,9.12197
1237661064945205483,131.419132721006,7.44121182157828,0.04362216,10.09964,0.4704108,9.067112
1237651753476685980,187.373010207026,2.19736091622221,0.03033027,9.189442,-0.5517791,8.668613
1237654391102243072,118.384373575583,37.9078284536922,0.03983748,9.394788,-0.1209007,8.64354
1237662504299462990,250.85637113605,26.5273060591475,0.04726897,9.535441,-0.1417169,8.887524
1237655368755380299,204.288760282706,60.1020041234006,0.04185036,9.547286,-0.1334147,8.884516
1237662306727428277,217.944336910677,37.740087176246,0.03221382,9.379341,-0.7034219,8.928273
1237662499476930683,253.983812290922,24.6876763155882,0.0451928,10.10036,0.2353243,9.065619
1237668292834361449,164.997662699642,18.1495031268359,0.03190774,9.437418,-0.07499981,8.844153
1237658917995675723,195.253213875859,54.8248723566827,0.03118461,9.234795,-0.3403021,8.747085
1237658612514619536,158.923511761118,46.6123332827284,0.04550472,10.17172,-0.3371899,8.940304
1237655369294545031,214.395823970091,58.6669524253226,0.04015648,9.455557,-0.5032787,8.744961
1237667253469708338,161.079047386081,27.2665330881293,0.04605398,9.904978,0.07380579,8.88988
1237661974400729172,187.346354540035,6.48332197390854,0.03895604,9.809501,-0.9217349,8.829597
1237648721754849539,150.914955793977,0.390935848679564,0.04454955,10.00337,0.1677826,9.091518
1237664877803995259,146.494125511576,29.9994933201711,0.03210566,9.030805,-0.3515908,8.621103
1237655369832661110,219.33781579355,57.601307296246,0.03133906,9.245774,-0.4246418,8.673278
1237662198276620300,211.513620411047,10.5425330233924,0.03316595,9.542536,-0.2458525,8.80533
1237650370479259871,173.939194487325,-2.48611138048715,0.04899368,10.56148,0.05951233,9.053584
1237665127479509137,210.239630833656,31.6587100374959,0.04841538,10.03331,-0.1256044,8.95155
1237671260125462749,134.719125922168,10.4314446583503,0.03627821,9.740609,-0.5079018,8.993999
1237667536400351392,158.957099836591,21.5206715913727,0.04676738,10.85199,0.8374372,9.146147
1237662619726971099,244.346699591864,26.7116805242701,0.03191335,9.485808,-0.2189999,8.82224
1237668611197698265,244.807172652198,50.3085254141046,0.04209837,10.35347,0.2347764,9.065596
1237665370118750363,170.510529418522,32.7997852763041,0.04327595,9.717407,-0.02219375,8.891305
1237662198821552461,230.21495543024,8.62311901895921,0.0309321,9.472569,-0.2443152,8.946568
1237664291006382187,194.885012107802,15.0704243660323,0.03640334,9.928531,-0.6850246,8.862621
1237662199358947423,231.422447598341,8.71869842298796,0.03370602,9.037623,-0.3741425,8.395534
1237660961326956832,133.954117266802,31.6334706725642,0.04063619,9.397952,-0.4303508,8.743331
1237664336632414256,150.173607646617,30.8787644254462,0.04621081,10.03261,0.790158,9.150049
1237662198822928566,233.245915297296,8.11744160590777,0.0425764,9.640147,-0.2062315,9.082448
1237662661606768947,240.055452804067,24.4581332054407,0.04243616,9.848389,0.3187343,8.935678
1237652949062582353,0.217545098288454,-8.74441996661949,0.04163419,9.784003,-0.07591445,8.9295
1237662198823256231,233.982840255165,7.97585388357987,0.03369693,9.699873,-0.347183,8.957504
1237661850396000326,185.994273488496,44.540700387886,0.04786633,10.01726,0.2345947,9.001674
1237659324943106204,211.804726606327,56.485933087514,0.04124933,9.596135,-0.1043373,8.896205
1237662266466238880,234.196704286832,3.8713198348551,0.0340469,9.43175,-0.1085937,8.354588
1237667108498899221,123.140595319159,16.7742709172263,0.04240973,9.765135,-0.2753868,8.936986
1237660957569908873,121.665269545601,23.9911499901834,0.0416705,10.22528,0.07394742,8.913295
1237667292121661541,153.328653317562,23.2326485364708,0.03747864,9.466439,0.133875,8.729299
1237655743486230879,234.697158841596,4.65542432359804,0.03928551,9.579993,-0.009661781,8.738553
1237665536543424551,244.22882970267,18.496670811421,0.03502389,9.966681,-0.3824539,8.949149
1237665428629422238,202.200581798054,28.8568670281083,0.03614016,10.03097,0.1279517,9.075676
1237668297143943343,217.525467858586,16.3171665843251,0.03953486,9.732512,-0.06483353,8.850827
1237663787963777157,144.089033607791,67.2871453068275,0.03968033,9.612828,0.3284296,8.705644
1237665127476297882,201.772408872661,33.1309874338228,0.03538191,10.0734,-1.389697,8.430933
1237662534358728846,234.028123958436,10.0466810501966,0.03417571,9.375756,-0.17814,8.744955
1237661435394850942,224.885891940108,40.7414082205053,0.03678557,10.42233,0.1073934,9.071704
1237654601026175053,149.23030836383,3.67476670106042,0.03382045,9.528172,-0.376,8.808787
1237662247132135561,208.281714449941,7.6636158887024,0.03850401,9.762655,-0.3708897,9.008795
1237662697036316738,236.163323046313,25.25269651808,0.03042851,9.558769,-1.212857,8.685524
1237651822707867749,212.474184246575,4.57651478140907,0.03728344,10.16047,0.4837773,9.124285
1237667448338251898,179.394379404142,25.6590419214405,0.03378592,9.461822,-0.2325203,8.696297
1237661362909741066,206.144513907837,46.4097871195792,0.03823435,9.400219,-0.08732043,8.757526
1237652947988381822,359.102576910012,-9.73371718855244,0.03609481,9.820546,-0.2287329,8.975034
1237662307274719394,242.863321836369,26.6591511113921,0.03377117,10.05167,-0.03466314,9.113119
1237661958300303537,219.893244945289,46.6312504275396,0.03751703,10.28507,0.8660249,9.050015
1237662525770498062,195.876712507564,14.7781320913594,0.03545755,9.493607,-0.1113937,8.954306
1237661433772310697,187.792058688419,47.0167636666708,0.04195648,10.1433,0.04606616,9.078724
1237661069250265392,154.534175576659,12.7433385953705,0.04880247,9.419385,0.03354329,8.626287
1237667112797929590,145.256651552797,26.1078473188882,0.04481775,10.18057,0.410877,9.092881
1237667254546661507,169.116940247997,29.3266991476813,0.04624238,11.01984,1.050972,9.188332
1237648722849628241,198.853482647506,1.12865883261479,0.04744374,10.0051,0.08629891,9.008487
1237665330397970547,208.340148024999,30.4248452668335,0.04070355,9.707191,-0.1671117,8.938614
1237655464855601348,236.498149911574,50.3296449330452,0.03527173,9.827568,0.05738773,8.870719
1237658492272967835,165.292987439811,9.00991708655159,0.03051827,9.399055,-0.770951,8.596427
1237661388148637960,235.111409778561,46.0755469165394,0.03697843,9.875018,-0.0116336,8.969951
1237664837536973005,126.559070016016,23.0815854899224,0.04038847,10.52631,0.3578411,9.070724
1237665129625878634,207.641684732832,33.7356877828635,0.04263411,10.09538,0.3732143,9.003443
1237665330935234769,209.420618280833,30.5703486911477,0.03128368,9.657804,-0.6176521,8.656036
